date,product_name,quantity,unit_price,total_price
2023-02-16,Scissors,92,9.5,874.0
2023-01-27,Markers,85,2.07,175.95
2023-01-17,Paper Clips,75,1.84,138.0
2023-03-06,Calculator,77,4.1,315.7
2023-05-04,Highlighter,43,8.95,384.85
2023-02-20,Notebook,78,8.81,687.18
2023-03-30,Calculator,79,6.87,542.73
2023-04-13,Pen,40,4.58,183.2
2023-05-15,Calculator,44,5.15,226.6
2023-05-11,Tape,71,7.52,533.92
2023-03-11,Eraser,33,3.74,123.42
2023-05-09,Calculator,90,4.52,406.8
2023-01-08,Tape,76,5.41,411.16
2023-05-19,Stapler,66,5.87,387.42
2023-05-05,Tape,52,8.32,432.64
2023-01-24,Ruler,30,8.88,266.4
2023-04-25,Pencil,32,7.78,248.96
2023-01-10,Highlighter,100,2.91,291.0
2023-01-19,Ruler,59,6.7,395.3
2023-03-06,Ruler,26,7.46,193.96
2023-02-28,Calculator,50,1.64,82.0
2023-03-03,Paper Clips,32,5.98,191.36
2023-04-11,Eraser,55,4.7,258.5
2023-04-01,Paper Clips,73,4.22,308.06
2023-05-29,Highlighter,54,2.07,111.78
2023-04-16,Scissors,56,2.1,117.6
2023-01-02,Calculator,14,2.31,32.34
2023-05-08,Markers,21,7.41,155.61
2023-01-23,Markers,76,4.71,357.96
2023-05-31,Scissors,81,7.44,602.64
2023-02-18,Tape,64,3.69,236.16
2023-05-01,Scissors,47,8.17,383.99
2023-01-20,Calculator,70,4.57,319.9
2023-04-11,Eraser,52,8.51,442.52
2023-05-06,Eraser,96,8.19,786.24
2023-02-09,Markers,53,6.1,323.3
2023-05-23,Pencil,75,7.22,541.5
2023-02-14,Highlighter,73,4.29,313.17
2023-02-07,Stapler,61,7.59,462.99
2023-03-13,Ruler,83,1.0,83.0
2023-04-17,Stapler,51,3.01,153.51
2023-02-06,Stapler,54,9.35,504.9
2023-02-11,Markers,80,6.03,482.4
2023-01-05,Eraser,37,8.57,317.09
2023-05-30,Scissors,45,1.75,78.75
2023-04-24,Stapler,19,9.59,182.21
2023-01-25,Stapler,91,4.85,441.35
2023-04-20,Highlighter,63,7.6,478.8
2023-01-30,Paper Clips,20,2.54,50.8
2023-03-11,Calculator,19,4.19,79.61
2023-03-18,Paper Clips,38,3.59,136.42
2023-01-01,Notebook,51,6.61,337.11
2023-04-30,Pencil,65,6.25,406.25
2023-05-12,Stapler,99,3.28,324.72
2023-02-01,Markers,99,7.57,749.43
2023-01-02,Stapler,13,8.7,113.1
2023-03-22,Eraser,93,2.72,252.96
2023-03-12,Stapler,49,6.17,302.33
2023-01-06,Calculator,43,9.57,411.51
2023-05-24,Eraser,1,9.34,9.34
2023-02-08,Notebook,31,7.77,240.87
2023-04-29,Tape,4,6.46,25.84
2023-02-16,Tape,53,1.53,81.09
2023-04-29,Pen,81,8.49,687.69
2023-04-27,Pencil,27,8.89,240.03
2023-03-18,Stapler,89,5.69,506.41
2023-03-09,Highlighter,2,7.78,15.56
2023-05-08,Ruler,49,5.52,270.48
2023-01-09,Scissors,21,8.16,171.36
2023-03-23,Tape,1,9.71,9.71
2023-04-26,Calculator,36,7.05,253.8
2023-04-07,Scissors,62,5.99,371.38
2023-01-24,Calculator,94,9.52,894.88
2023-03-03,Tape,69,3.01,207.69
2023-02-27,Scissors,50,7.47,373.5
2023-03-02,Calculator,94,7.18,674.92
2023-05-05,Ruler,5,1.36,6.8
2023-01-28,Tape,70,5.69,398.3
2023-01-12,Pen,14,9.88,138.32
2023-05-14,Highlighter,96,9.03,866.88
2023-01-15,Paper Clips,42,3.09,129.78
2023-01-19,Paper Clips,38,5.62,213.56
2023-04-11,Eraser,63,2.13,134.19
2023-01-20,Eraser,52,6.94,360.88
2023-05-14,Markers,70,7.37,515.9
2023-04-02,Tape,84,8.07,677.88
2023-02-21,Scissors,82,8.6,705.2
2023-01-18,Stapler,93,6.11,568.23
2023-01-12,Pencil,65,6.08,395.2
2023-04-05,Scissors,25,3.54,88.5
2023-03-10,Stapler,98,1.15,112.7
2023-04-23,Markers,20,8.75,175.0
2023-03-19,Pen,49,9.33,457.17
2023-01-12,Pen,29,9.6,278.4
2023-01-01,Markers,81,4.03,326.43
2023-03-02,Ruler,86,7.1,610.6
2023-05-29,Calculator,74,9.05,669.7
2023-03-31,Paper Clips,58,4.56,264.48
2023-03-15,Paper Clips,70,5.48,383.6
2023-01-02,Stapler,54,6.28,339.12
2023-03-09,Highlighter,19,3.33,63.27
2023-04-07,Pen,67,8.34,558.78
2023-01-15,Markers,8,3.01,24.08
2023-03-12,Eraser,28,5.82,162.96
2023-01-27,Paper Clips,14,8.74,122.36
2023-01-12,Pencil,94,3.06,287.64
2023-01-28,Stapler,49,8.39,411.11
2023-04-22,Paper Clips,70,6.33,443.1
2023-04-27,Notebook,79,6.07,479.53
2023-02-01,Eraser,31,6.01,186.31
2023-05-10,Pen,95,9.54,906.3
2023-02-11,Calculator,98,8.96,878.08
2023-05-13,Pen,37,9.2,340.4
2023-02-20,Ruler,96,4.34,416.64
2023-05-31,Pen,19,5.77,109.63
2023-04-01,Paper Clips,31,8.2,254.2
2023-05-03,Stapler,66,2.84,187.44
2023-02-21,Pencil,30,2.48,74.4
2023-04-19,Paper Clips,56,4.53,253.68
2023-02-07,Highlighter,16,8.04,128.64
2023-03-19,Stapler,31,1.83,56.73
2023-04-16,Pencil,44,6.14,270.16
2023-05-24,Highlighter,71,1.08,76.68
2023-04-18,Eraser,99,9.78,968.22
2023-03-03,Ruler,22,1.04,22.88
2023-04-14,Calculator,97,4.57,443.29
2023-03-31,Markers,32,5.3,169.6
2023-03-20,Tape,93,7.37,685.41
2023-01-05,Markers,3,4.58,13.74
2023-05-07,Highlighter,46,6.33,291.18
2023-05-13,Scissors,47,9.34,438.98
2023-04-01,Pen,64,7.83,501.12
2023-03-30,Markers,62,9.53,590.86
2023-04-03,Scissors,31,3.32,102.92
2023-05-24,Paper Clips,84,9.05,760.2
2023-04-30,Scissors,65,7.78,505.7
2023-02-11,Scissors,94,7.77,730.38
2023-02-08,Tape,7,4.7,32.9
2023-01-11,Stapler,56,7.44,416.64
2023-04-20,Eraser,80,7.89,631.2
2023-03-26,Paper Clips,70,1.91,133.7
2023-04-26,Highlighter,83,7.46,619.18
2023-03-18,Calculator,38,4.21,159.98
2023-05-18,Highlighter,28,2.65,74.2
2023-05-26,Stapler,67,9.3,623.1
2023-03-22,Pencil,79,4.88,385.52
2023-01-07,Pen,92,7.73,711.16
2023-05-22,Pen,44,7.73,340.12
2023-03-15,Tape,68,2.05,139.4
2023-02-27,Pencil,30,2.16,64.8
2023-03-13,Pencil,98,2.49,244.02
2023-01-28,Highlighter,14,1.79,25.06
2023-03-29,Ruler,53,9.27,491.31
2023-04-20,Ruler,45,3.54,159.3
2023-01-28,Scissors,74,6.69,495.06
2023-04-25,Ruler,68,8.77,596.36
2023-03-24,Calculator,71,7.66,543.86
2023-03-09,Calculator,65,9.03,586.95
2023-03-09,Pencil,85,4.37,371.45
2023-02-02,Notebook,62,9.13,566.06
2023-05-27,Tape,78,6.41,499.98
2023-01-20,Scissors,68,5.02,341.36
2023-05-17,Pencil,31,2.79,86.49
2023-02-10,Tape,48,3.94,189.12
2023-03-16,Pencil,20,3.47,69.4
2023-01-24,Pen,15,3.11,46.65
2023-03-27,Eraser,39,4.81,187.59
2023-02-10,Highlighter,96,9.87,947.52
2023-01-29,Calculator,43,9.26,398.18
2023-05-14,Markers,38,1.31,49.78
2023-04-29,Paper Clips,57,8.49,483.93
2023-02-05,Calculator,9,6.58,59.22
2023-05-28,Calculator,26,8.9,231.4
2023-05-07,Scissors,27,7.13,192.51
2023-04-04,Pen,38,7.25,275.5
2023-01-21,Pencil,88,3.0,264.0
2023-05-30,Notebook,29,8.43,244.47
2023-05-27,Calculator,24,2.47,59.28
2023-03-02,Markers,67,3.91,261.97
2023-03-29,Scissors,85,6.29,534.65
2023-05-09,Pencil,49,2.15,105.35
2023-05-09,Pencil,69,3.26,224.94
2023-02-06,Eraser,36,7.35,264.6
2023-04-22,Eraser,45,9.05,407.25
2023-01-27,Paper Clips,85,6.56,557.6
2023-05-28,Notebook,55,7.93,436.15
2023-01-13,Eraser,94,4.7,441.8
2023-02-05,Markers,6,6.62,39.72
2023-04-06,Markers,12,8.05,96.6
2023-02-16,Paper Clips,42,1.23,51.66
2023-03-06,Tape,14,1.42,19.88
2023-04-30,Scissors,20,4.56,91.2
2023-05-31,Stapler,55,9.29,510.95
2023-01-13,Scissors,20,6.49,129.8
2023-04-25,Paper Clips,100,5.4,540.0
2023-04-30,Calculator,59,5.73,338.07
2023-05-20,Scissors,45,5.45,245.25
2023-04-10,Eraser,44,7.6,334.4
2023-02-21,Tape,86,9.8,842.8
2023-03-06,Pencil,40,3.94,157.6
2023-05-03,Highlighter,97,5.6,543.2
2023-02-22,Stapler,40,2.15,86.0
2023-02-20,Ruler,97,6.46,626.62
2023-04-05,Calculator,6,4.06,24.36
2023-04-13,Paper Clips,99,5.76,570.24
2023-03-23,Paper Clips,99,9.24,914.76
2023-05-06,Stapler,88,7.16,630.08
2023-01-15,Paper Clips,6,5.44,32.64
2023-03-10,Tape,96,1.72,165.12
2023-05-28,Stapler,93,5.54,515.22
2023-05-13,Scissors,36,3.33,119.88
2023-05-20,Stapler,72,9.27,667.44
2023-01-17,Paper Clips,64,1.16,74.24
2023-02-07,Tape,41,5.1,209.1
2023-01-28,Pencil,43,8.57,368.51
2023-02-09,Notebook,17,1.59,27.03
2023-04-15,Tape,21,4.58,96.18
2023-05-22,Pen,1,7.44,7.44
2023-05-18,Ruler,59,5.24,309.16
2023-02-10,Paper Clips,81,1.42,115.02
2023-02-01,Calculator,76,2.16,164.16
2023-01-24,Calculator,76,9.0,684.0
2023-02-26,Ruler,67,2.44,163.48
2023-01-12,Notebook,37,3.9,144.3
2023-02-02,Pencil,14,2.99,41.86
2023-01-22,Stapler,89,2.16,192.24
2023-02-24,Notebook,19,1.0,19.0
2023-03-04,Scissors,19,6.31,119.89
2023-05-16,Paper Clips,57,9.54,543.78
2023-02-20,Stapler,67,2.16,144.72
2023-01-17,Notebook,3,9.51,28.53
2023-05-14,Tape,91,7.85,714.35
2023-02-23,Calculator,76,5.74,436.24
2023-04-19,Highlighter,29,2.06,59.74
2023-05-28,Paper Clips,78,5.71,445.38
2023-04-30,Pencil,66,1.99,131.34
2023-05-08,Ruler,69,8.79,606.51
2023-04-06,Pencil,6,1.01,6.06
2023-02-21,Ruler,89,8.84,786.76
2023-02-03,Pencil,3,4.59,13.77
2023-02-19,Ruler,88,4.25,374.0
2023-04-13,Tape,24,4.22,101.28
2023-02-26,Highlighter,59,9.98,588.82
2023-01-13,Pencil,32,7.69,246.08
2023-04-07,Highlighter,97,6.59,639.23
2023-01-19,Paper Clips,59,6.92,408.28
2023-04-26,Scissors,98,3.47,340.06
2023-01-29,Scissors,72,8.24,593.28
2023-04-26,Scissors,38,4.46,169.48
2023-03-20,Paper Clips,7,4.05,28.35
2023-03-22,Calculator,41,6.16,252.56
2023-01-28,Tape,66,1.41,93.06
2023-04-24,Eraser,96,1.14,109.44
2023-03-17,Pen,66,1.12,73.92
2023-03-30,Tape,15,7.84,117.6
2023-01-15,Pen,50,7.34,367.0
2023-05-09,Scissors,20,9.94,198.8
2023-04-05,Scissors,100,1.59,159.0
2023-01-02,Calculator,66,2.12,139.92
2023-04-04,Eraser,56,8.81,493.36
2023-04-09,Calculator,27,7.92,213.84
2023-04-04,Calculator,50,9.14,457.0
2023-03-04,Notebook,48,6.26,300.48
2023-02-08,Scissors,12,4.49,53.88
2023-03-16,Tape,8,2.13,17.04
2023-04-28,Stapler,43,5.03,216.29
2023-01-12,Scissors,26,8.2,213.2
2023-02-26,Ruler,59,8.32,490.88
2023-02-12,Notebook,16,8.38,134.08
2023-04-27,Paper Clips,65,9.04,587.6
2023-02-22,Markers,84,4.27,358.68
2023-02-25,Paper Clips,71,4.79,340.09
2023-05-02,Pencil,23,7.1,163.3
2023-02-28,Notebook,100,1.78,178.0
2023-02-04,Highlighter,93,4.57,425.01
2023-03-22,Markers,87,7.26,631.62
2023-01-04,Ruler,77,6.54,503.58
2023-02-02,Tape,16,7.9,126.4
2023-03-09,Highlighter,74,6.2,458.8
2023-01-08,Pen,86,3.48,299.28
2023-03-21,Eraser,28,6.3,176.4
2023-04-17,Scissors,73,2.54,185.42
2023-01-08,Paper Clips,75,6.65,498.75
2023-04-05,Highlighter,31,4.41,136.71
2023-01-28,Pencil,95,9.55,907.25
2023-02-01,Notebook,95,4.47,424.65
2023-03-08,Notebook,57,9.0,513.0
2023-04-25,Pencil,36,5.8,208.8
2023-02-06,Paper Clips,84,3.2,268.8
2023-03-03,Pencil,10,2.8,28.0
2023-05-02,Calculator,66,5.37,354.42
2023-05-14,Markers,20,8.21,164.2
2023-03-31,Ruler,60,5.62,337.2
2023-04-03,Paper Clips,24,2.46,59.04
2023-04-21,Notebook,16,4.51,72.16
2023-03-26,Tape,43,1.96,84.28
2023-04-19,Markers,14,9.09,127.26
2023-05-17,Calculator,82,6.38,523.16
2023-04-25,Scissors,16,8.38,134.08
2023-03-29,Markers,39,1.72,67.08
2023-03-19,Paper Clips,88,4.52,397.76
2023-02-27,Pencil,65,4.05,263.25
2023-01-01,Markers,95,8.49,806.55
2023-02-09,Markers,98,8.72,854.56
2023-01-13,Eraser,100,3.19,319.0
2023-03-18,Highlighter,82,6.33,519.06
2023-02-04,Highlighter,21,1.39,29.19
2023-02-26,Paper Clips,48,8.17,392.16
2023-01-20,Eraser,31,2.75,85.25
2023-05-31,Notebook,52,7.83,407.16
2023-01-21,Eraser,12,7.83,93.96
2023-02-25,Scissors,20,8.36,167.2
2023-04-13,Tape,24,7.67,184.08
2023-04-12,Scissors,21,4.96,104.16
2023-03-10,Stapler,5,5.61,28.05
2023-03-23,Pencil,87,4.73,411.51
2023-04-24,Calculator,94,2.96,278.24
2023-02-23,Tape,12,4.7,56.4
2023-05-14,Eraser,24,4.2,100.8
2023-01-03,Pencil,29,3.69,107.01
2023-03-16,Stapler,37,7.85,290.45
2023-04-22,Pen,93,9.6,892.8
2023-04-14,Notebook,25,5.41,135.25
2023-04-03,Pen,61,3.15,192.15
2023-03-08,Highlighter,9,7.89,71.01
2023-03-12,Markers,1,6.08,6.08
2023-01-17,Tape,65,1.73,112.45
2023-01-14,Pen,25,1.32,33.0
2023-05-15,Markers,89,7.23,643.47
2023-03-03,Pen,63,7.62,480.06
2023-05-12,Pen,99,2.79,276.21
2023-04-18,Highlighter,25,9.55,238.75
2023-05-19,Scissors,29,5.39,156.31
2023-02-20,Calculator,44,3.23,142.12
2023-03-10,Markers,60,9.79,587.4
2023-05-20,Paper Clips,19,6.03,114.57
2023-02-25,Pencil,82,8.12,665.84
2023-02-20,Scissors,97,6.95,674.15
2023-04-01,Scissors,31,6.96,215.76
2023-04-28,Tape,91,9.42,857.22
2023-01-15,Pen,25,5.33,133.25
2023-01-09,Pen,46,2.68,123.28
2023-05-27,Tape,8,2.84,22.72
2023-01-03,Pencil,89,8.67,771.63
2023-03-03,Notebook,16,3.56,56.96
2023-03-07,Markers,98,5.07,496.86
2023-03-10,Paper Clips,88,2.96,260.48
2023-02-22,Paper Clips,78,2.28,177.84
2023-01-26,Paper Clips,92,4.6,423.2
2023-04-08,Stapler,81,6.4,518.4
2023-05-13,Markers,85,3.73,317.05
2023-02-12,Ruler,10,7.08,70.8
2023-04-02,Paper Clips,35,8.3,290.5
2023-03-19,Calculator,71,9.55,678.05
2023-02-20,Scissors,45,9.12,410.4
2023-02-20,Notebook,36,5.68,204.48
2023-05-19,Notebook,45,2.5,112.5
2023-05-07,Highlighter,9,4.76,42.84
2023-04-14,Paper Clips,48,4.02,192.96
2023-02-08,Calculator,92,5.26,483.92
2023-02-12,Pen,33,4.99,164.67
2023-03-26,Scissors,93,9.01,837.93
2023-02-07,Notebook,93,8.52,792.36
2023-02-16,Markers,45,7.83,352.35
2023-04-06,Eraser,18,3.0,54.0
2023-04-28,Notebook,97,7.61,738.17
2023-05-26,Notebook,84,3.24,272.16
2023-04-30,Tape,14,5.79,81.06
2023-01-02,Ruler,92,5.8,533.6
2023-03-27,Stapler,45,6.9,310.5
2023-04-06,Highlighter,13,5.31,69.03
2023-05-13,Markers,69,4.28,295.32
2023-02-03,Highlighter,6,7.23,43.38
2023-03-30,Tape,3,8.12,24.36
2023-03-18,Pencil,74,6.45,477.3
2023-01-24,Pen,11,7.04,77.44
2023-05-28,Markers,74,4.85,358.9
2023-01-09,Paper Clips,27,2.77,74.79
2023-02-22,Notebook,82,4.9,401.8
2023-04-22,Stapler,12,9.73,116.76
2023-02-09,Highlighter,85,7.19,611.15
2023-02-13,Ruler,68,2.77,188.36
2023-01-19,Notebook,28,9.53,266.84
2023-01-01,Highlighter,24,5.71,137.04
2023-05-28,Stapler,60,6.13,367.8
2023-01-28,Markers,68,5.07,344.76
2023-05-07,Ruler,94,8.65,813.1
2023-01-20,Pencil,98,1.81,177.38
2023-04-05,Ruler,28,8.89,248.92
2023-05-06,Scissors,96,4.21,404.16
2023-01-31,Tape,22,5.1,112.2
2023-02-12,Calculator,28,4.85,135.8
2023-01-10,Stapler,76,7.37,560.12
2023-04-22,Stapler,24,2.06,49.44
2023-01-28,Scissors,82,8.1,664.2
2023-03-08,Markers,9,3.48,31.32
2023-01-27,Eraser,7,9.74,68.18
2023-05-30,Stapler,31,4.17,129.27
2023-04-03,Scissors,69,8.46,583.74
2023-02-10,Calculator,68,4.15,282.2
2023-02-12,Calculator,32,6.38,204.16
2023-04-16,Pen,9,9.95,89.55
2023-03-28,Highlighter,82,3.29,269.78
2023-03-08,Pencil,83,9.19,762.77
2023-05-15,Pencil,97,2.21,214.37
2023-04-29,Notebook,39,9.9,386.1
2023-01-01,Eraser,80,8.82,705.6
2023-03-23,Paper Clips,69,2.88,198.72
2023-04-29,Calculator,77,9.83,756.91
2023-02-17,Tape,53,9.54,505.62
2023-01-02,Markers,76,4.09,310.84
2023-01-14,Markers,47,5.43,255.21
2023-01-20,Paper Clips,56,7.84,439.04
2023-04-27,Paper Clips,84,9.51,798.84
2023-02-04,Pen,86,1.46,125.56
2023-01-26,Eraser,92,7.72,710.24
2023-05-20,Pencil,60,7.03,421.8
2023-05-05,Stapler,21,5.68,119.28
2023-01-16,Paper Clips,59,3.67,216.53
2023-05-20,Pencil,3,1.96,5.88
2023-05-25,Notebook,48,6.09,292.32
2023-05-04,Highlighter,56,6.01,336.56
2023-04-07,Stapler,39,2.74,106.86
2023-04-15,Calculator,73,8.21,599.33
2023-01-17,Scissors,27,2.42,65.34
2023-05-05,Ruler,53,3.33,176.49
2023-02-25,Scissors,54,5.78,312.12
2023-05-19,Scissors,96,9.95,955.2
2023-03-22,Markers,7,9.32,65.24
2023-04-13,Notebook,6,8.9,53.4
2023-04-27,Scissors,84,4.97,417.48
2023-03-16,Scissors,78,5.43,423.54
2023-01-17,Pencil,59,2.34,138.06
2023-02-09,Pen,12,5.61,67.32
2023-03-06,Highlighter,12,7.64,91.68
2023-01-13,Highlighter,24,4.85,116.4
2023-05-31,Stapler,82,5.86,480.52
2023-04-19,Tape,25,2.56,64.0
2023-02-14,Highlighter,38,4.9,186.2
2023-01-05,Tape,75,9.66,724.5
2023-03-06,Highlighter,41,1.7,69.7
2023-03-05,Pen,15,2.14,32.1
2023-04-29,Eraser,81,3.19,258.39
2023-03-23,Pencil,98,7.93,777.14
2023-04-19,Ruler,28,1.71,47.88
2023-03-13,Stapler,22,4.02,88.44
2023-04-14,Ruler,72,4.67,336.24
2023-03-16,Highlighter,49,6.29,308.21
2023-03-11,Markers,50,8.31,415.5
2023-02-07,Pen,2,2.57,5.14
2023-03-17,Eraser,20,6.14,122.8
2023-04-08,Pencil,78,4.7,366.6
2023-01-04,Markers,68,6.38,433.84
2023-05-24,Calculator,18,9.79,176.22
2023-03-21,Eraser,18,6.72,120.96
2023-01-02,Calculator,13,7.0,91.0
2023-05-19,Eraser,15,2.28,34.2
2023-03-11,Calculator,29,8.21,238.09
2023-03-06,Paper Clips,100,1.73,173.0
2023-04-28,Highlighter,7,9.45,66.15
2023-03-26,Stapler,1,2.68,2.68
2023-04-21,Notebook,25,9.58,239.5
2023-02-07,Stapler,57,6.78,386.46
2023-05-13,Highlighter,38,3.77,143.26
2023-05-15,Tape,18,8.32,149.76
2023-05-23,Notebook,45,2.5,112.5
2023-01-09,Notebook,83,5.03,417.49
2023-05-17,Stapler,80,2.92,233.6
2023-04-21,Tape,40,7.98,319.2
2023-04-14,Stapler,58,4.69,272.02
2023-05-03,Pencil,84,4.72,396.48
2023-01-22,Scissors,79,4.28,338.12
2023-05-08,Eraser,28,5.91,165.48
2023-01-25,Pencil,82,6.59,540.38
2023-03-05,Eraser,27,5.58,150.66
2023-01-25,Highlighter,5,4.29,21.45
2023-02-21,Highlighter,85,6.92,588.2
2023-01-18,Paper Clips,84,9.04,759.36
2023-05-18,Paper Clips,14,5.03,70.42
2023-04-16,Scissors,86,2.24,192.64
2023-03-06,Stapler,80,3.26,260.8
2023-02-17,Calculator,10,3.87,38.7
2023-03-14,Stapler,18,6.24,112.32
2023-02-03,Tape,29,6.83,198.07
2023-04-25,Highlighter,21,9.87,207.27
2023-05-09,Stapler,70,2.0,140.0
2023-02-08,Pen,61,3.58,218.38
2023-04-02,Eraser,33,5.13,169.29
2023-03-22,Pencil,86,6.73,578.78
2023-01-03,Calculator,78,2.47,192.66
2023-01-08,Markers,85,4.34,368.9
2023-05-10,Pencil,65,2.6,169.0
2023-01-19,Eraser,41,1.34,54.94
2023-03-13,Notebook,46,4.57,210.22
2023-03-12,Pen,65,6.45,419.25
2023-05-17,Eraser,18,9.36,168.48
2023-03-24,Notebook,34,7.72,262.48
2023-05-13,Stapler,1,2.52,2.52
2023-03-01,Ruler,88,9.18,807.84
2023-04-25,Eraser,28,2.35,65.8
2023-04-22,Markers,23,7.63,175.49
2023-03-01,Notebook,98,3.34,327.32
2023-04-15,Pencil,54,1.39,75.06
2023-01-21,Stapler,70,2.79,195.3
2023-04-11,Eraser,62,7.71,478.02
2023-04-10,Ruler,32,7.67,245.44
2023-05-27,Markers,33,1.35,44.55
2023-02-06,Scissors,19,6.74,128.06
2023-05-26,Highlighter,13,1.39,18.07
2023-04-14,Ruler,21,2.01,42.21
2023-02-14,Tape,50,7.82,391.0
2023-02-01,Paper Clips,71,6.32,448.72
2023-01-22,Pen,91,5.64,513.24
2023-03-21,Pen,48,6.86,329.28
2023-01-24,Scissors,44,3.19,140.36
2023-02-25,Ruler,33,2.9,95.7
2023-01-17,Tape,49,8.17,400.33
2023-05-28,Eraser,45,7.98,359.1
2023-02-24,Highlighter,12,4.25,51.0
2023-03-17,Ruler,44,7.51,330.44
2023-02-07,Highlighter,52,4.16,216.32
2023-04-11,Tape,86,5.87,504.82
2023-01-14,Pencil,78,1.15,89.7
2023-05-26,Markers,99,3.34,330.66
2023-04-21,Pencil,42,9.14,383.88
2023-04-27,Highlighter,81,4.93,399.33
2023-01-18,Scissors,85,8.24,700.4
2023-04-20,Markers,92,2.23,205.16
2023-01-14,Calculator,14,8.04,112.56
2023-02-21,Markers,89,7.04,626.56
2023-05-21,Markers,42,4.32,181.44
2023-03-02,Stapler,2,5.95,11.9
2023-05-27,Scissors,75,9.38,703.5
2023-03-11,Pen,95,1.97,187.15
2023-02-19,Tape,39,9.1,354.9
2023-03-18,Highlighter,88,6.77,595.76
2023-01-08,Paper Clips,52,7.88,409.76
2023-01-03,Notebook,5,5.18,25.9
2023-04-03,Tape,74,2.76,204.24
2023-01-23,Markers,37,4.7,173.9
2023-02-20,Pen,35,8.34,291.9
2023-01-03,Ruler,13,4.39,57.07
2023-01-05,Stapler,34,1.0,34.0
2023-04-15,Pen,61,1.8,109.8
2023-03-23,Eraser,52,7.47,388.44
2023-05-24,Markers,56,5.99,335.44
2023-05-28,Stapler,61,5.29,322.69
2023-04-29,Ruler,69,9.91,683.79
2023-03-28,Calculator,61,3.61,220.21
2023-01-25,Pencil,56,9.68,542.08
2023-01-04,Pen,92,1.87,172.04
2023-05-06,Pen,97,2.86,277.42
2023-03-22,Highlighter,87,4.68,407.16
2023-03-12,Eraser,93,7.13,663.09
2023-04-21,Stapler,63,4.99,314.37
2023-05-12,Tape,55,8.78,482.9
2023-03-30,Tape,90,1.06,95.4
2023-03-10,Stapler,64,9.79,626.56
2023-01-05,Markers,78,3.84,299.52
2023-01-29,Tape,22,1.63,35.86
2023-01-14,Paper Clips,45,6.32,284.4
2023-01-21,Ruler,63,8.4,529.2
2023-01-12,Paper Clips,2,2.08,4.16
2023-05-21,Notebook,57,3.16,180.12
2023-03-09,Ruler,68,8.82,599.76
2023-01-29,Pencil,74,2.14,158.36
2023-01-13,Paper Clips,80,1.58,126.4
2023-03-09,Notebook,38,9.19,349.22
2023-04-25,Pen,26,7.69,199.94
2023-02-28,Pencil,32,3.43,109.76
2023-05-10,Highlighter,26,8.15,211.9
2023-01-26,Eraser,2,1.56,3.12
2023-02-05,Pencil,3,7.74,23.22
2023-01-07,Stapler,21,8.43,177.03
2023-04-09,Pen,93,4.44,412.92
2023-02-22,Paper Clips,71,6.24,443.04
2023-02-28,Scissors,26,6.29,163.54
2023-03-14,Stapler,13,3.2,41.6
2023-03-11,Paper Clips,71,4.66,330.86
2023-04-17,Tape,46,8.57,394.22
2023-05-11,Markers,96,4.8,460.8
2023-04-04,Scissors,4,9.36,37.44
2023-05-31,Paper Clips,94,5.49,516.06
2023-01-14,Ruler,11,8.22,90.42
2023-02-26,Scissors,84,4.51,378.84
2023-02-03,Ruler,12,8.42,101.04
2023-05-04,Notebook,100,8.12,812.0
2023-04-30,Stapler,38,3.65,138.7
2023-04-13,Calculator,43,8.35,359.05
2023-04-01,Notebook,84,7.89,662.76
2023-02-20,Markers,45,4.67,210.15
2023-01-07,Paper Clips,25,7.56,189.0
2023-04-27,Scissors,67,8.84,592.28
2023-03-31,Notebook,35,5.73,200.55
2023-04-28,Tape,58,7.78,451.24
2023-01-27,Highlighter,57,6.09,347.13
2023-02-24,Pencil,22,5.59,122.98
2023-04-01,Calculator,93,3.19,296.67
2023-03-07,Highlighter,2,1.14,2.28
2023-05-25,Markers,14,8.32,116.48
2023-05-02,Highlighter,60,3.48,208.8
2023-02-16,Calculator,98,5.48,537.04
2023-04-29,Highlighter,8,3.32,26.56
2023-01-13,Scissors,32,7.65,244.8
2023-03-30,Highlighter,82,2.39,195.98
2023-04-25,Eraser,50,4.76,238.0
2023-01-06,Paper Clips,21,9.05,190.05
2023-01-01,Stapler,37,1.43,52.91
2023-02-06,Highlighter,92,6.43,591.56
2023-01-28,Highlighter,80,7.64,611.2
2023-01-19,Calculator,13,4.99,64.87
2023-02-12,Ruler,35,8.27,289.45
2023-05-14,Markers,20,2.29,45.8
2023-03-08,Pen,72,5.02,361.44
2023-03-12,Stapler,91,8.6,782.6
2023-03-26,Ruler,45,7.53,338.85
2023-01-10,Scissors,68,7.98,542.64
2023-01-07,Notebook,39,9.17,357.63
2023-05-03,Paper Clips,88,8.31,731.28
2023-03-20,Pencil,22,9.17,201.74
2023-05-27,Highlighter,60,2.53,151.8
2023-03-27,Paper Clips,7,5.84,40.88
2023-04-15,Pen,92,6.72,618.24
2023-04-01,Calculator,33,6.92,228.36
2023-01-04,Pencil,48,6.31,302.88
2023-03-27,Highlighter,8,3.3,26.4
2023-05-24,Stapler,10,1.31,13.1
2023-01-10,Scissors,25,6.23,155.75
2023-02-13,Highlighter,7,8.54,59.78
2023-04-05,Paper Clips,52,5.82,302.64
2023-05-01,Calculator,36,6.92,249.12
2023-02-07,Highlighter,26,5.08,132.08
2023-01-30,Ruler,6,7.03,42.18
